% Model:              Ellipse3.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 26 2025, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description: Displacement field, X component, Displacement field, Y component, Strain tensor, XX component, Strain tensor, YY component, Strain tensor, XY component
% Length unit:        m
% X                       Y                        u (m)                    v (m)                    solid.eXX (1)            solid.eYY (1)            solid.eXY (1)
0.8799999999999997        0.09999999999999998      0.0026696342240398164    -8.869842452111884E-5    0.002746345074332926     -7.875489443026268E-4    -9.705240731849227E-6
0.9                       0.12                     0.0027243555917996673    -1.0464407228270423E-4   0.0027521086576852427    -7.910388586741066E-4    -1.1325938249144369E-5
0.9199999999999999        0.1400000000000001       0.0027791477700048997    -1.2065099163771947E-4   0.0027581065211763484    -7.948901219893178E-4    -1.1450686677569866E-5
0.9399999999999996        0.1600000000000001       0.0028340627213972124    -1.367167970088949E-4    0.0027643228109562046    -7.990793140989251E-4    -1.0229392595700578E-5
0.96                      0.17999999999999997      0.0028891478824768554    -1.5284035139480348E-4   0.002770777768944091     -8.036082043613896E-4    -7.814118154298974E-6
0.9800000000000002        0.19999999999999996      0.002944446869619432     -1.690224037025751E-4    0.0027775167430605604    -8.08495999878877E-4     -4.3610474938393364E-6
1                         0.21999999999999997      0.0030000000000000005    -1.8526588423732596E-4   0.0027846066533306533    -8.137713299852145E-4    -3.196749097783095E-8
-0.19999999999999996      -1                       -5.944846658282405E-4    9.000000000000001E-4     0.0029796114201044374    -8.644816950327655E-4    5.600787865896647E-10
-0.17999999999999994      -0.98                    -5.349258911806219E-4    8.82789108622964E-4      0.0029775232266433262    -8.605400147095672E-4    1.3379148449667668E-6
-0.15999999999999998      -0.96                    -4.7543123849487333E-4   8.65732292039409E-4      0.0029755376472142612    -8.566848602390817E-4    2.6335349602362574E-6
-0.1400000000000001       -0.94                    -4.159962803091754E-4    8.488230636777024E-4     0.00297366300759209      -8.529079032031705E-4    3.845073273219591E-6
-0.12000000000000008      -0.9199999999999999      -3.5661678577961084E-4   8.32053805978022E-4      0.002971905408369896     -8.491994551943108E-4    4.930719798314812E-6
-0.10000000000000014      -0.8999999999999998      -2.972887403217698E-4    8.154157669409361E-4     0.0029702700035577744    -8.455493540786979E-4    5.849128772749691E-6
-0.08000000000000004      -0.8799999999999998      -2.3800831822130692E-4   7.988990357875751E-4     0.002968761907676118     -8.419482650623947E-4    6.559366761202136E-6
-0.060000000000000026     -0.8600000000000001      -1.7877182664628572E-4   7.824924845758622E-4     0.002967387129056889     -8.383889040166507E-4    7.020959713911197E-6
-0.04000000000000002      -0.8399999999999999      -1.1957561916491393E-4   7.661836745284701E-4     0.002966153556551157     -8.348673607691833E-4    7.1939356805069455E-6
-0.020000000000000046     -0.8200000000000001      -6.041597686550917E-5    7.499587253050457E-4     0.0029650719923497632    -8.313845241168443E-4    7.038915896217477E-6
0                         -0.8                     -1.2889544920496617E-6   7.33802146237952E-4      0.0029641572266802803    -8.279476217457801E-4    6.517301939795137E-6
0.01999999999999999       -0.78                    5.780981169197479E-5     7.17696629531714E-4      0.0029634291481511915    -8.245718888393374E-4    5.591614496556297E-6
0.04000000000000006       -0.7599999999999998      1.1688533832329263E-4    7.016228066711638E-4     0.0029629138792815995    -8.21282378052214E-4     4.226048423133329E-6
0.06000000000000008       -0.74                    1.759435763417205E-4     6.855589709100471E-4     0.0029626449192459475    -8.181159193372986E-4    2.3873200952485374E-6
0.07999999999999995       -0.72                    2.3499174464867742E-4    6.694807708803084E-4     0.002962664264444767     -8.151232302740356E-4    4.589658184122884E-8
0.09999999999999998       -0.7                     2.940387216430513E-4     6.53360883287077E-4      0.002963023460598188     -8.123711640267307E-4    -2.8222871329747214E-6
0.11999999999999998       -0.6799999999999999      3.530955002266053E-4     6.37168676628929E-4      0.0029637845157586933    -8.099450606292047E-4    -6.233496610246452E-6
0.14000000000000018       -0.6600000000000001      4.121757112375427E-4     6.208698832916178E-4     0.0029650205689718072    -8.079511342131453E-4    -1.0193101910696721E-5
0.16000000000000003       -0.6400000000000001      4.712962186963593E-4     6.044263047368659E-4     0.002966816159833374     -8.065187778262838E-4    -1.4691539440567016E-5
0.17999999999999994       -0.6200000000000001      5.304777872218282E-4     5.877955845417413E-4     0.0029692668734724293    -8.058025901917592E-4    -1.9699124917436935E-5
0.2000000000000001        -0.6000000000000001      5.897458167129295E-4     5.709310976454569E-4     0.0029724780341953126    -8.059838113630983E-4    -2.515948452836328E-5
0.21999999999999997       -0.5800000000000001      6.491311306923288E-4     5.537820224552738E-4     0.002976561976809219     -8.07270678276007E-4     -3.0981358993737495E-5
0.24                      -0.56                    7.086707907330656E-4     5.362936867160775E-4     0.0029816332217213943    -8.098969510101575E-4    -3.7028558803220376E-5
0.25999999999999995       -0.54                    7.684088874016867E-4     5.184083094168602E-4     0.002987800602643479     -8.141174859128824E-4    -4.3107950042409664E-5
0.2800000000000001        -0.52                    8.283972241933507E-4     5.000662999062637E-4     0.0029951550358643087    -8.201992142956902E-4    -4.8955603518087476E-5
0.2999999999999998        -0.5                     8.886957596513386E-4     4.812083201651182E-4     0.003003751196774171     -8.284052181666747E-4    -5.42217691661884E-5
0.31999999999999995       -0.48                    9.493725977902779E-4     4.617783605976884E-4     0.0030135809691212967    -8.389688361973048E-4    -5.845633288837222E-5
0.3400000000000001        -0.4599999999999999      0.0010105032120980453    4.417281086245015E-4     0.0030245363834738638    -8.520540933662467E-4    -6.109812866389214E-5
0.3599999999999999        -0.43999999999999995     0.0010721684527296438    4.2102287233335584E-4    0.0030363603500672223    -8.676987318554071E-4    -6.147417646604053E-5
0.3799999999999999        -0.4199999999999999      0.0011344507336965987    3.9964920507302033E-4    0.0030485857038229196    -8.857377239041811E-4    -5.8818666664974044E-5
0.4000000000000002        -0.39999999999999997     0.0011974276732356155    3.776240805974318E-4     0.0030604682599768827    -9.057099999309023E-4    -5.2325730372584845E-5
0.41999999999999993       -0.3799999999999999      0.0012611624712745198    3.550048958224704E-4     0.003070929205213964     -9.26761272163597E-4     -4.1252651656487266E-5
0.44000000000000006       -0.36000000000000004     0.0013256906404693024    3.3189866721136896E-4    0.003078536539651802     -9.475724774875499E-4    -2.508661757980404E-5
0.4599999999999998        -0.34000000000000014     0.0013910036152321628    3.0846762546612663E-4    0.0030815706878761367    -9.663637153975623E-4    -3.771179478078492E-6
0.48                      -0.31999999999999995     0.0014570314369139988    2.849274189478396E-4     0.003078224003002915     -9.810360073152387E-4    2.204802894451E-5
0.5                       -0.29999999999999993     0.0015236289649351647    2.6153417773678455E-4    0.0030669572098657913    -9.89495137427729E-4     5.085042270659278E-5
0.52                      -0.28                    0.0015905719113695552    2.3855884500707014E-4    0.0030469612652309747    -9.901308546554498E-4    8.026944751896237E-5
0.54                      -0.26                    0.0016575686299466778    2.1625181199243262E-4    0.003018568775505543     -9.823111425471796E-4    1.0742113213914498E-4
0.56                      -0.24000000000000005     0.0017242894574284052    1.948063879251594E-4     0.0029834008759768646    -9.666682646154344E-4    1.294983094160858E-4
0.5800000000000001        -0.21999999999999992     0.0017904082809438433    1.7433240365114305E-4    0.002944113045799721     -9.450012796378558E-4    1.444234222652336E-4
0.6000000000000001        -0.20000000000000004     0.0018556448537148183    1.5484832095758255E-4    0.0029038078890264163    -9.198110035098915E-4    1.5128045123136936E-4
0.6200000000000001        -0.17999999999999994     0.001919795680006391     1.362926467169993E-4     0.002865365834251688     -8.936820363020328E-4    1.5036079829026743E-4
0.6400000000000001        -0.15999999999999998     0.0019827467008104037    1.1854809844079896E-4    0.0028309573674620094    -8.687730300426111E-4    1.4287170669493286E-4
0.66                      -0.14000000000000012     0.0020444686148999133    1.014691421536555E-4     0.002801856145754273     -8.46560016455838E-4     1.30497642108715E-4
0.6799999999999999        -0.12000000000000012     0.0021050008325826197    8.490549881284491E-5     0.0027785097558265573    -8.278227112128329E-4    1.1500079825352856E-4
0.7                       -0.10000000000000009     0.002164431117537166     6.871823421716204E-5     0.0027607479383744       -8.127780309715228E-4    9.795576335581051E-5
0.72                      -0.08000000000000008     0.002222876206307168     5.27884245138293E-5      0.0027480180391705835    -8.012614428946752E-4    8.062501150627203E-5
0.7400000000000001        -0.06000000000000004     0.002280466157056783     3.7020112196739876E-5    0.0027395838963585836    -7.92892950872504E-4     6.393704695897394E-5
0.76                      -0.04000000000000002     0.0023373331601846434    2.1339621269596305E-5    0.002734666878176336     -7.872020442011282E-4    4.852192874901098E-5
0.7799999999999999        -0.020000000000000025    0.0023936043899809236    5.692949554352055E-6     0.0027325325702584383    -7.837096167816997E-4    3.4769594765303657E-5
0.8                       0                        0.002449398022172673     -9.957587578693024E-6    0.002732536105805076     -7.819751606794617E-4    2.2890266103356285E-5
0.82                      0.02000000000000001      0.002504821499443165     -2.5636769659427554E-5   0.0027341399243050227    -7.816196755742036E-4    1.2967007466740401E-5
0.8400000000000001        0.040000000000000056     0.002559971267337644     -4.135959102573198E-5    0.0027369150342977148    -7.823332592235278E-4    4.997178387033301E-6
0.8600000000000002        0.060000000000000005     0.0026149333913851325    -5.7133953264311946E-5   0.002740533490172748     -7.838738955245253E-4    -1.0770536942368221E-6
0.8800000000000001        0.08000000000000006      0.0026697846394231933    -7.29629134674906E-5     0.0027447569350898906    -7.860617037559202E-4    -5.347538158451647E-6
0.9000000000000001        0.10000000000000003      0.002724593749611324     -8.884652809992117E-5    0.0027494239913030314    -7.887712075160518E-4    -7.92634324990797E-6
0.9199999999999998        0.11999999999999998      0.00277942270328002      -1.047833524500448E-4    0.002754437913745314     -7.91923021142903E-4     -8.93749823174276E-6
0.94                      0.14                     0.0028343278891051946    -1.2077165610160192E-4   0.0027597550840980645    -7.9547561918969E-4      -8.512725525139064E-6
0.9600000000000001        0.1600000000000001       0.002889361089198431     -1.3681040514344376E-4   0.002765374536559002     -7.99417457745534E-4     -6.7898049537701565E-6
0.9799999999999998        0.17999999999999994      0.002944570233871889     -1.5290005310896954E-4   0.002771326796041399     -8.037593085503039E-4    -3.913715802220446E-6
1                         0.19999999999999996      0.0030000000000000005    -1.6904295833872568E-4   0.0027776710705918286    -8.085260438407373E-4    -3.728054553837438E-8
-0.17999999999999994      -1                       -5.349135394827062E-4    9.000000000000001E-4     0.0029774878177553136    -8.605332733145991E-4    1.7250999067838922E-9
-0.15999999999999998      -0.98                    -4.753961783899887E-4    8.828661472097238E-4     0.0029754371426235515    -8.566831602697024E-4    1.3181935087646369E-6
-0.14000000000000007      -0.96                    -4.159407340238541E-4    8.65881676914628E-4      0.002973502882458569     -8.529336381743985E-4    2.5640495619163707E-6
-0.12000000000000016      -0.94                    -3.565426391062202E-4    8.490387756389825E-4     0.0029716922729722864    -8.492754965942689E-4    3.6960753163849226E-6
-0.10000000000000009      -0.9199999999999999      -2.971975475489315E-4    8.323284940608373E-4     0.002970010692717507     -8.456990195418457E-4    4.6719557798048136E-6
-0.08000000000000007      -0.8999999999999999      -2.3790134367872098E-4   8.157407346487811E-4     0.0029684630162783213    -8.421947125142529E-4    5.450262249200399E-6
-0.060000000000000095     -0.8799999999999999      -1.7865009662017378E-4   7.992642195269309E-4     0.0029670545709994944    -8.387547196914731E-4    5.990378868289564E-6
-0.04000000000000006      -0.8599999999999998      -1.1943998521560886E-4   7.828864230118459E-4     0.0029657921048964306    -8.353741064354845E-4    6.25257772442863E-6
-0.02000000000000006      -0.8400000000000003      -6.026719157769196E-5    7.665934688712513E-4     0.002964684794437256     -8.320522340366983E-4    6.198109552910944E-6
0                         -0.8200000000000001      -1.1277614852738917E-6   7.503699915824565E-4     0.002963745282106531     -8.287942243796241E-4    5.78937067170179E-6
0.020000000000000018      -0.8                     5.798257085189204E-5     7.34198961837827E-4      0.0029629907366958996    -8.256125251002684E-4    4.990198478761681E-6
0.03999999999999999       -0.78                    1.1706859678051824E-4    7.180614777604228E-4     0.0029624439260543187    -8.225285846935854E-4    3.766355533720834E-6
0.059999999999999915      -0.7599999999999998      1.7613588968325999E-4    7.019365248378029E-4     0.0029621342857742566    -8.19574643278172E-4     2.086271613258799E-6
0.0799999999999999        -0.7400000000000002      2.351911082031852E-4     6.858007095953028E-4     0.0029620989573845113    -8.167956372654165E-4    -7.787571284907103E-8
0.10000000000000009       -0.72                    2.942423507760353E-4     6.696279746910803E-4     0.002962383754831865     -8.142512036026519E-4    -2.7486479295209832E-6
0.1200000000000001        -0.7                     3.5329956599854E-4       6.533893066728077E-4     0.002963043996730584     -8.120177494076934E-4    -5.941289810351099E-6
0.13999999999999996       -0.6800000000000002      4.1237502278396095E-4    6.370524524070125E-4     0.0029641451116392565    -8.101905227284794E-4    -9.661002547674485E-6
0.15999999999999998       -0.66                    4.714838428452541E-4     6.205816665951898E-4     0.002965762880982176     -8.088855748246384E-4    -1.3899396938735653E-5
0.17999999999999994       -0.6400000000000001      5.306445953719361E-4     6.039375213706199E-4     0.0029679831243619188    -8.08241437181413E-4     -1.862995754981709E-5
0.2000000000000001        -0.6200000000000001      5.898799491805019E-4     5.870768203950008E-4     0.0029709005477385375    -8.084202372694265E-4    -2.380233335102604E-5
0.2200000000000001        -0.6000000000000001      6.492173701574347E-4     5.699526749518967E-4     0.002974616357986968     -8.096078320964448E-4    -2.9335268784574228E-5
0.24                      -0.5800000000000001      7.086898400412153E-4     5.52514819106358E-4      0.002979234086578162     -8.1201233049457E-4      -3.510802008635037E-5
0.26000000000000006       -0.56                    7.683365544191636E-4     5.347102657373958E-4     0.0029848528516891425    -8.158600839505678E-4    -4.0950197041392194E-5
0.28                      -0.54                    8.282035303271935E-4     5.164844351531334E-4     0.0029915570192855082    -8.213878355043427E-4    -4.6630186040790465E-5
0.2999999999999998        -0.52                    8.883440131996382E-4     4.977829214158292E-4     0.0029994009189288893    -8.288292293376387E-4    -5.184273527998409E-5
0.32000000000000006       -0.5                     9.488185146704521E-4     4.785540933648377E-4     0.003008386997423937     -8.383933509128165E-4    -5.6197048234945685E-5
0.33999999999999975       -0.48                    0.0010096942330028596    4.587527462465714E-4     0.0030184357188873766    -8.502325462185932E-4    -5.920800623105507E-5
0.3599999999999999        -0.45999999999999996     0.0010710435065186116    4.383450039975001E-4     0.0030293459800879627    -8.643968119345869E-4    -6.0295088889159845E-5
0.37999999999999984       -0.4399999999999999      0.00113294083724394      4.1731458460638854E-4    0.0030407463958946543    -8.807732224581609E-4    -5.879621188757226E-5
0.40000000000000013       -0.4200000000000001      0.0011954579285910073    3.9567032721702316E-4    0.0030520413950159177    -8.990122235024905E-4    -5.40066623962534E-5
0.42                      -0.39999999999999997     0.0012586561766347332    3.7345447526131626E-4    0.003062362607051488     -9.18449484696434E-4     -4.5255270963131686E-5
0.43999999999999995       -0.38                    0.0013225762615635078    3.5075057054208817E-4    0.0030705458090520394    -9.380431992594857E-4    -3.2028080898058366E-5
0.45999999999999996       -0.3600000000000001      0.001387225072095319     3.276889832815207E-4     0.0030751647002745333    -9.563608209549335E-4    -1.4139578508907597E-5
0.48                      -0.33999999999999997     0.001452561305387725     3.0444732361488576E-4    0.003074658278187132     -9.716597543673948E-4    8.07136949860077E-6
0.5                       -0.32000000000000006     0.0015184826626499406    2.8124277679391496E-4    0.0030675762624163294    -9.821001307903554E-4    3.357829867483311E-5
0.5199999999999999        -0.30000000000000004     0.0015848190927037643    2.5831449892639515E-4    0.003052924362081285     -9.860889231185957E-4    6.0625440189418976E-5
0.54                      -0.28                    0.0016513369331470787    2.3589705138182368E-4    0.003030521635904266     -9.826819320010712E-4    8.689303783781382E-5
0.5600000000000002        -0.26                    0.001717756841781698     2.1418983676534464E-4    0.0030012229338204402    -9.718975598476974E-4    1.0988790321261371E-4
0.5800000000000001        -0.24                    0.0017837839122312592    1.9333059713147642E-4    0.0029668712036084546    -9.547879878489815E-4    1.2745960335813972E-4
0.6000000000000001        -0.22000000000000006     0.0018491431836609154    1.733808195535115E-4     0.002929954649603365     -9.332082063532449E-4    1.38250382375677E-4
0.6200000000000001        -0.20000000000000004     0.001913611063315985     1.54326728557302E-4      0.0028930925382262087    -9.093732644618887E-4    1.419037636198313E-4
0.6399999999999999        -0.17999999999999994     0.001977034918394323     1.360936890885588E-4     0.0028585506362701052    -8.853894024348545E-4    1.3898171622777296E-4
0.6599999999999999        -0.15999999999999992     0.0020393380914598687    1.1856775571435402E-4    0.002827941307780924     -8.62921606011657E-4     1.3067800149528324E-4
0.6799999999999999        -0.14000000000000015     0.002100512667742157     1.0161756853733837E-4    0.0028021478102593597    -8.430585185671509E-4    1.1847359846618537E-4
0.7                       -0.1200000000000001      0.0021606050201854413    8.511197968826848E-5     0.0027814169935392852    -8.263410193584259E-4    1.0384960194832482E-4
0.72                      -0.10000000000000009     0.0022196991734813047    6.893168327281912E-5     0.0027655321041816275    -8.128807448852931E-4    8.81061187222753E-5
0.7399999999999999        -0.08000000000000007     0.0022779015094360373    5.297525334129363E-5     0.002753993704492428     -8.025023118651595E-4    7.228191462847596E-5
0.76                      -0.06000000000000005     0.002335328553693084     3.716098466362411E-5     0.002746169330586389     -7.948694600363643E-4    5.714519823917719E-5
0.78                      -0.040000000000000056    0.0023920982391900177    2.1426067707654294E-5    0.0027413997481993435    -7.89579706290742E-4     4.3223860647936764E-5
0.8                       -0.020000000000000018    0.002448324284214321     5.724345350197935E-6     0.002739065202724889     -7.862270820795883E-4    3.085137017829291E-5
0.8200000000000001        0                        0.002504113024261009     -9.976492064968103E-6    0.0027386210170133665    -7.844390526574532E-4    2.0213899807701793E-5
0.8400000000000001        0.020000000000000052     0.002559562010198156     -2.569775960715927E-5    0.0027396123611547565    -7.838950852842437E-4    1.1391569309001412E-5
0.8600000000000001        0.04000000000000002      0.0026147597831780597    -4.1452412563701656E-5   0.0027416761986000606    -7.843333454085766E-4    4.391296226547523E-6
0.88                      0.06000000000000003      0.002669786370181545     -5.724735478524126E-5    0.0027445361034066224    -7.855503240656424E-4    -8.287746830722992E-7
0.9                       0.07999999999999996      0.002724714169355769     -7.308540191090363E-5    0.002747993624175974     -7.873966120635623E-4    -4.342192837480164E-6
0.9199999999999999        0.10000000000000003      0.002779608995331226     -8.896692526029639E-5    0.0027519183591381557    -7.897707970204713E-4    -6.243065275767804E-6
0.94                      0.1200000000000001       0.0028345311294295564    -1.0489121887342054E-4   0.0027562378750218878    -7.926125893123483E-4    -6.639479893385459E-6
0.9599999999999999        0.14000000000000007      0.0028895362718399857    -1.208576325116076E-4    0.0027609280487223184    -7.958957535432668E-4    -5.6501528480431E-6
0.98                      0.16000000000000011      0.0029446763145353143    -1.3686651092855446E-4   0.002766002175653523     -7.996208947766776E-4    -3.4045287129970977E-6
1                         0.17999999999999994      0.0030000000000000005    -1.529197333541398E-4    0.0027715092033213005    -8.038073231515807E-4    -4.235350565618204E-8
-0.15999999999999992      -1                       -4.75384500523024E-4     9.000000000000001E-4     0.0029754030958831085    -8.566819629657292E-4    2.9410767066893456E-9
-0.14000000000000012      -0.98                    -4.1590762872951737E-4   8.82940723583797E-4      0.002973407563098653     -8.529492256346731E-4    1.2837428097028434E-6
-0.12000000000000005      -0.96                    -3.564901918752068E-4    8.660250849678823E-4     0.0029715422314556244    -8.49331267119509E-4     2.464094648752412E-6
-0.10000000000000014      -0.94                    -2.971275040402653E-4    8.49243931664119E-4      0.0029698133388340476    -8.458182257078181E-4    3.5003727495380583E-6
-0.0800000000000001       -0.9199999999999999      -2.3781511687302336E-4   8.325869783502712E-4     0.002968225679128881     -8.424006530631246E-4    4.350242293229319E-6
-0.06000000000000011      -0.8999999999999998      -1.785488174236913E-4    8.160427853437982E-4     0.002966784019907133     -8.390700608826483E-4    4.972708275694232E-6
-0.039999999999999994     -0.8800000000000001      -1.193245634307444E-4    7.995987190100553E-4     0.002965494095828518     -8.358204399754716E-4    5.328026185750251E-6
-0.019999999999999976     -0.8599999999999998      -6.013838857738063E-5    7.832408761949662E-4     0.00296436359633669      -8.326495842033301E-4    5.37781395120852E-6
0                         -0.8400000000000001      -9.862758265531402E-7    7.669539741705752E-4     0.0029634031773992198    -8.295604960882266E-4    5.085201825644744E-6
0.020000000000000046      -0.8200000000000001      5.813600280323722E-5     7.50721206559397E-4      0.0029626274838953927    -8.265628666761731E-4    4.415088347588615E-6
0.040000000000000036      -0.8                     1.1723308232126644E-4    7.345240668686091E-4     0.002962056172161789     -8.236746365509473E-4    3.334558746921688E-6
0.0600000000000001        -0.78                    1.763102395707135E-4     7.183421427298706E-4     0.002961714917364464     -8.209236414737616E-4    1.813529652221986E-6
0.08000000000000013       -0.7599999999999998      2.3537367009128488E-4    7.021528858078288E-4     0.0029616363818450934    -8.183493392532594E-4    -1.7430700945620017E-7
0.09999999999999998       -0.7400000000000002      2.9443081065749565E-4    6.85931364758891E-4      0.0029618611078351966    -8.160046030285846E-4    -2.6501572701487473E-6
0.1200000000000001        -0.7199999999999998      3.534907110862746E-4     6.696500117964409E-4     0.002962438279301373     -8.139575480218151E-4    -5.6283194072336944E-6
0.14                      -0.7000000000000002      4.1256445839600396E-4    6.532783776142195E-4     0.002963426271514455     -8.122933317363704E-4    -9.113789049214997E-6
0.16000000000000003       -0.6799999999999997      4.7166565514969797E-4    6.36782914965596E-4      0.002964892870238433     -8.111158277643878E-4    -1.3099150221478233E-5
0.17999999999999988       -0.6600000000000001      5.308109514664841E-4     6.20126818516171E-4      0.0029669149918278106    -8.105490151450245E-4    -1.7560613845946212E-5
0.2000000000000001        -0.6400000000000001      5.900206262035066E-4     6.032699581791729E-4     0.0029695776654206467    -8.107378417111605E-4    -2.2453057422836343E-5
0.21999999999999997       -0.6200000000000001      6.493192064191531E-4     5.861689555757289E-4     0.0029729719434069654    -8.118482006058648E-4    -2.770392500733543E-5
0.24000000000000013       -0.6000000000000001      7.087361043040243E-4     5.68777469091392E-4      0.0029771912786292257    -8.140654924676058E-4    -3.320588048667775E-5
0.26                      -0.5800000000000001      7.68306235712377E-4      5.510467725813518E-4     0.002982325741810808     -8.175910187337296E-4    -3.8808194244501904E-5
0.28                      -0.56                    8.280705620778776E-4     5.329267358854818E-4     0.002988453250939374     -8.226351559410209E-4    -4.430702556084946E-5
0.2999999999999998        -0.54                    8.880764650919802E-4     5.143673404202634E-4     0.0029956267636142447    -8.294059029680716E-4    -4.9435104396778925E-5
0.31999999999999984       -0.52                    9.483778179749004E-4     4.953208861331516E-4     0.0030038561970976894    -8.380910164536699E-4    -5.385190801798856E-5
0.33999999999999986       -0.5                     0.0010090345559660133    4.757450584397858E-4     0.0030130838102772096    -8.488316708323809E-4    -5.713638295905184E-5
0.3600000000000001        -0.48                    0.0010701114720272087    4.5560700960764787E-4    0.0030231521423578606    -8.616856483060231E-4    -5.878568507087428E-5
0.3800000000000001        -0.45999999999999996     0.001131675878976706     4.3488854247974437E-4    0.0030337647543462174    -8.765789322092809E-4    -5.82253082639959E-5
0.4000000000000001        -0.44                    0.0011937937081043194    4.1359232819032497E-4    0.003044442537701577     -8.932469426955362E-4    -5.483807870925355E-5
0.4199999999999999        -0.42                    0.0012565236033182214    3.9174879981455007E-4    0.0030544828687403976    -9.111713700439746E-4    -4.802095865631526E-5
0.4399999999999999        -0.39999999999999997     0.0013199086999584515    3.694229089652615E-4     0.0030629356351429965    -9.295262061419955E-4    -3.727764301481134E-5
0.4600000000000001        -0.38000000000000006     0.0013839661610908726    3.467193340126324E-4     0.0030686180241869137    -9.471564190896113E-4    -2.2348700709862163E-5
0.4799999999999999        -0.36000000000000015     0.001448675287498432     3.2378412798253925E-4    0.0030701950620168803    -9.626210755295651E-4    -3.366504421406953E-6
0.5                       -0.33999999999999997     0.0015139661202779788    3.0080051306481534E-4    0.003066347760220904     -9.743316586104635E-4    1.900087198433183E-5
0.52                      -0.32000000000000006     0.001579711651619723     2.779770428833679E-4     0.003056026632303368     -9.807954659486924E-4    4.347689860898535E-5
0.54                      -0.29999999999999993     0.0016457274059880924    2.555280585260609E-4     0.003038743587646398     -9.80928739339401E-4     6.824254286765248E-5
0.56                      -0.28                    0.001711781388237409     2.3364911327034154E-4    0.003014806813096127     -9.743489573576803E-4    9.117739390853915E-5
0.5800000000000001        -0.26                    0.0017776147488666042    2.124927659948553E-4     0.0029853880855793525    -9.615278586587514E-4    1.1023921796976322E-4
0.6000000000000001        -0.24000000000000007     0.0018429696886911662    1.921511582053584E-4     0.0029523613541013343    -9.437231679457668E-4    1.2386501900356052E-4
0.62                      -0.22000000000000003     0.0019076180408910232    1.7264999105994557E-4    0.002917951734557396     -9.227022542249245E-4    1.3124881337571036E-4
0.6400000000000001        -0.20000000000000004     0.001971383553819495     1.5395456288297535E-4    0.002884321683914471     -9.003657000468601E-4    1.3240574320953655E-4
0.6599999999999998        -0.18                    0.0020341534618610393    1.3598458226006361E-4    0.002853235627839091     -8.784083839131991E-4    1.280331306725841E-4
0.6799999999999999        -0.15999999999999998     0.0020958788690328806    1.1863253725618175E-4    0.0028258849894322036    -8.581102441403594E-4    1.1925689607802076E-4
0.7                       -0.14000000000000012     0.0021565666425696055    1.017808989338429E-4     0.002802874354471995     -8.402737706653909E-4    1.0736692273036748E-4
0.72                      -0.12000000000000008     0.0022162667923369215    8.531535010158124E-5     0.0027843166513128945    -8.252705742380844E-4    9.361089974423428E-5
0.74                      -0.10000000000000009     0.0022750589103210316    6.91332394101449E-5      0.002769974272939566     -8.131426646329198E-4    7.906990947407756E-5
0.7600000000000001        -0.08000000000000004     0.0023330400313284136    5.314780345924303E-5     0.002759398919240088     -8.037142071186802E-4    6.46064768870145E-5
0.78                      -0.06000000000000002     0.002390315024573745     3.728926811850671E-5     0.0027520455413298276    -7.966883832714158E-4    5.0862565866429874E-5
0.8                       -0.040000000000000036    0.0024469897177828537    2.1503970935738192E-5    0.0027473534607780348    -7.917199986809345E-4    3.828510492520679E-5
0.8200000000000001        -0.02000000000000001     0.0025031664489192887    5.752421821394813E-6     0.002744797670689504     -7.884641382797619E-4    2.716238908646764E-5
0.8400000000000001        0                        0.002558941540587604     -9.993065146911072E-6    0.0027439171372235734    -7.866053897398811E-4    1.7661150612006664E-5
0.8600000000000001        0.019999999999999983     0.002614404175106205     -2.575078346050714E-5    0.00274432719840928      -7.858730448566652E-4    9.85911796326431E-6
0.8800000000000002        0.04                     0.0026696362173292652    -4.153188495442242E-5    0.0027457219092568014    -7.860470122771536E-4    3.7711246687791283E-6
0.9000000000000001        0.06                     0.0027247126276872245    -5.73423824628164E-5     0.002747870569448451     -7.869580073581946E-4    -6.313665683824618E-7
0.92                      0.08000000000000003      0.002779702199120867     -7.318488557899399E-5    0.0027506112220127324    -7.884844493887426E-4    -3.406606792578023E-6
0.9399999999999997        0.10000000000000009      0.0028346684265354426    -8.906008544767939E-5    0.002753842793892481     -7.905475852998828E-4    -4.633747113353782E-6
0.96                      0.12000000000000002      0.0028896703738052914    -1.0496801720329711E-4   0.0027575168746679646    -7.931057407229258E-4    -4.4076857954747395E-6
0.9800000000000003        0.1400000000000001       0.0029447634288329023    -1.2090913449189584E-4   0.0027616275982690758    -7.961479698221477E-4    -2.837962203697639E-6
1                         0.1600000000000001       0.0030000000000000005    -1.3688496547696204E-4   0.0027662112657107682    -7.996863242198422E-4    -4.704765432505623E-8
-0.14000000000000012      -1                       -4.1589659294689017E-4   9.000000000000001E-4     0.0029733752188569433    -8.529538755692895E-4    4.1939548731764955E-9
-0.12000000000000013      -0.98                    -3.564589280719617E-4    8.830123073019029E-4     0.002971452983069347     -8.493647928758068E-4    1.2341024056218652E-6
-0.10000000000000009      -0.96                    -2.9707794107978347E-4   8.661614470778491E-4     0.002969674622851121     -8.459047075606863E-4    2.333129648821584E-6
-0.08000000000000002      -0.94                    -2.3774884650775398E-4   8.494369290543287E-4     0.0029680454878067667    -8.425633595046797E-4    3.257752618030195E-6
